user_id,register_date,country,device_type,acquisition_channel,plan_type,company_size
U003471,2024-01-28,US,Desktop,Email,Free,11-50
U003472,2025-09-09,India,Mobile,Email,Free,1-10
U003473,2025-06-04,US,Desktop,Organic,Enterprise,201-1000
U003474,2025-07-27,US,Mobile,Email,Free,1-10
U003475,2025-10-11,Germany,Mobile,Social Media,Free,11-50
U003476,2025-09-22,India,Mobile,Social Media,Pro,201-1000
U003477,2025-12-12,UK,Desktop,Email,Free,1-10
U003478,2025-04-20,China,Desktop,Email,Pro,201-1000
U003479,2025-03-20,Japan,Desktop,Organic,Free,1-10
U003480,2025-01-20,UK,Desktop,Organic,Free,11-50
U003481,2024-06-29,Brazil,Mobile,Organic,Free,11-50
U003482,2025-05-13,Japan,Desktop,Google Ads,Free,201-1000
U003483,2024-10-17,Japan,Mobile,Organic,Free,1-10
U003484,2025-11-22,India,Desktop,Social Media,Pro,1-10
U003485,2025-05-19,US,Desktop,Organic,Free,1-10
U003486,2025-05-25,China,Mobile,Social Media,Pro,11-50
U003487,2024-12-16,UK,Desktop,Organic,Basic,1-10
U003488,2024-03-10,Australia,Mobile,Google Ads,Free,1-10
U003489,2024-02-13,France,Desktop,Organic,Basic,11-50
U003490,2025-02-04,India,Tablet,Social Media,Basic,201-1000
U003491,2024-04-17,US,Mobile,Email,Free,1-10
U003492,2025-06-02,US,Mobile,Google Ads,Free,201-1000
U003493,2025-11-02,UK,Desktop,Organic,Enterprise,1000+
U003494,2025-11-03,Germany,Desktop,Organic,Basic,51-200
U003495,2025-07-03,US,Tablet,Google Ads,Free,51-200
U003496,2024-08-22,India,Mobile,Social Media,Free,11-50
U003497,2025-10-24,US,Desktop,Google Ads,Basic,51-200
U003498,2025-11-05,Australia,Desktop,Social Media,Free,1-10
U003499,2024-08-08,US,Desktop,Social Media,Pro,51-200
U003500,2025-08-17,Australia,Desktop,Social Media,Pro,1000+
U003501,2024-10-24,Canada,Mobile,Google Ads,Basic,11-50
U003502,2025-09-22,India,Desktop,Email,Free,1-10
U003503,2025-12-30,China,Desktop,Organic,Enterprise,1000+
U003504,2024-02-11,Germany,Mobile,Social Media,Free,1-10
U003505,2025-11-10,Japan,Desktop,Organic,Basic,51-200
U003506,2025-06-12,UK,Mobile,Social Media,Free,1-10
U003507,2025-12-18,UK,Tablet,Email,Free,11-50
U003508,2025-03-04,India,Desktop,Social Media,Free,1-10
U003509,2025-10-15,India,Mobile,Email,Free,51-200
U003510,2024-03-23,India,Desktop,Google Ads,Pro,11-50
U003511,2024-12-01,US,Desktop,Email,Free,11-50
U003512,2024-03-28,UK,Desktop,Google Ads,Free,1-10
U003513,2025-12-19,US,Desktop,Organic,Pro,1-10
U003514,2025-09-29,US,Desktop,Organic,Pro,11-50
U003515,2025-10-18,US,Desktop,Social Media,Free,1-10
U003516,2025-12-01,US,Mobile,Organic,Free,11-50
U003517,2024-04-18,US,Mobile,Social Media,Enterprise,51-200
U003518,2025-01-08,France,Tablet,Social Media,Basic,11-50
U003519,2024-04-02,US,Mobile,Email,Free,1-10
U003520,2024-08-21,Japan,Desktop,Social Media,Pro,201-1000
U003521,2024-09-07,US,Desktop,Google Ads,Basic,1-10
U003522,2025-03-07,Canada,Desktop,Email,Free,1-10
U003523,2024-10-10,India,Desktop,Email,Free,11-50
U003524,2024-05-06,UK,Mobile,Organic,Free,51-200
U003525,2024-07-12,India,Desktop,Social Media,Enterprise,1000+
U003526,2024-06-23,UK,Desktop,Social Media,Free,51-200
U003527,2025-12-18,India,Desktop,Social Media,Free,1-10
U003528,2025-08-29,US,Desktop,Social Media,Enterprise,1000+
U003529,2025-12-16,Australia,Desktop,Google Ads,Free,11-50
U003530,2025-02-15,Germany,Desktop,Social Media,Pro,1000+
U003531,2024-10-18,UK,Mobile,Social Media,Free,1-10
U003532,2025-09-19,China,Desktop,Email,Free,51-200
U003533,2024-11-25,UK,Mobile,Organic,Free,1-10
U003534,2024-11-04,France,Desktop,Social Media,Free,11-50
U003535,2024-09-09,Germany,Desktop,Google Ads,Basic,11-50
U003536,2024-06-05,China,Mobile,Organic,Basic,11-50
U003537,2024-09-30,US,Mobile,Google Ads,Basic,11-50
U003538,2024-12-17,France,Desktop,Organic,Pro,51-200
U003539,2025-07-12,China,Mobile,Email,Free,11-50
U003540,2024-03-23,US,Desktop,Social Media,Basic,11-50
U003541,2024-08-21,US,Desktop,Social Media,Pro,51-200
U003542,2025-09-25,UK,Mobile,Google Ads,Basic,1-10
U003543,2024-06-22,Australia,Mobile,Organic,Basic,201-1000
U003544,2024-12-07,US,Desktop,Organic,Basic,11-50
U003545,2025-10-24,Germany,Desktop,Social Media,Free,1-10
U003546,2024-06-30,US,Mobile,Social Media,Free,11-50
U003547,2024-04-15,UK,Desktop,Social Media,Free,1-10
U003548,2025-03-17,India,Desktop,Google Ads,Enterprise,11-50
U003549,2024-11-06,Australia,Desktop,Google Ads,Pro,51-200
U003550,2025-05-07,India,Tablet,Google Ads,Basic,11-50
U003551,2025-09-22,France,Desktop,Social Media,Free,1-10
U003552,2024-06-12,India,Mobile,Organic,Free,1-10
U003553,2025-05-18,US,Mobile,Google Ads,Pro,1000+
U003554,2025-03-31,UK,Desktop,Email,Pro,11-50
U003555,2024-06-19,India,Mobile,Organic,Free,1-10
U003556,2025-06-13,Australia,Tablet,Social Media,Pro,1000+
U003557,2024-10-14,Canada,Desktop,Social Media,Basic,11-50
U003558,2025-03-19,US,Desktop,Social Media,Free,11-50
U003559,2024-04-15,US,Tablet,Google Ads,Basic,1-10
U003560,2025-03-01,US,Mobile,Organic,Basic,11-50
U003561,2024-11-09,Canada,Desktop,Google Ads,Pro,51-200
U003562,2025-10-02,Canada,Mobile,Organic,Free,201-1000
U003563,2024-03-16,Brazil,Mobile,Social Media,Free,1-10
U003564,2025-01-31,UK,Mobile,Google Ads,Free,1-10
U003565,2025-02-28,India,Tablet,Social Media,Free,51-200
U003566,2025-08-10,Germany,Desktop,Organic,Basic,1000+
U003567,2025-05-14,US,Desktop,Email,Free,1-10
U003568,2025-07-08,India,Mobile,Email,Free,11-50
U003569,2025-09-08,US,Desktop,Google Ads,Free,1-10
U003570,2025-10-23,US,Mobile,Social Media,Basic,11-50
U003571,2024-11-15,Canada,Desktop,Organic,Pro,51-200
U003572,2025-04-21,Brazil,Desktop,Email,Basic,11-50
U003573,2025-10-12,Germany,Desktop,Social Media,Free,1-10
U003574,2025-12-26,India,Mobile,Email,Free,1-10
U003575,2025-11-06,UK,Mobile,Social Media,Free,1-10
U003576,2024-12-29,Brazil,Desktop,Social Media,Free,1-10
U003577,2024-08-07,Brazil,Desktop,Email,Free,1-10
U003578,2025-03-20,Brazil,Desktop,Social Media,Free,201-1000
U003579,2025-08-19,China,Mobile,Organic,Basic,51-200
U003580,2025-03-23,US,Desktop,Organic,Enterprise,201-1000
U003581,2025-03-16,UK,Mobile,Social Media,Free,51-200
U003582,2025-10-11,Germany,Desktop,Organic,Pro,51-200
U003583,2024-12-21,UK,Desktop,Social Media,Free,1-10
U003584,2025-10-22,Brazil,Mobile,Social Media,Basic,11-50
U003585,2025-01-23,UK,Desktop,Google Ads,Basic,1-10
U003586,2024-11-26,US,Desktop,Social Media,Enterprise,1000+
U003587,2025-02-25,UK,Desktop,Email,Free,201-1000
U003588,2025-08-31,Australia,Desktop,Organic,Free,1-10
U003589,2024-06-01,US,Desktop,Google Ads,Free,1-10
U003590,2024-08-08,Japan,Desktop,Organic,Basic,11-50
U003591,2025-12-08,Germany,Mobile,Google Ads,Pro,11-50
U003592,2024-07-20,US,Mobile,Email,Free,11-50
U003593,2025-05-10,India,Mobile,Google Ads,Basic,11-50
U003594,2025-05-17,China,Desktop,Google Ads,Basic,1-10
U003595,2025-03-21,India,Mobile,Social Media,Pro,201-1000
U003596,2025-06-25,Canada,Mobile,Google Ads,Free,1-10
U003597,2024-09-07,US,Desktop,Email,Free,201-1000
U003598,2025-04-30,US,Mobile,Email,Basic,11-50
U003599,2024-12-29,Australia,Tablet,Social Media,Free,11-50
U003600,2025-07-05,UK,Desktop,Email,Free,1-10
U003601,2024-06-17,India,Tablet,Organic,Free,1-10
U003602,2025-05-11,France,Desktop,Organic,Pro,201-1000
U003603,2024-07-29,UK,Desktop,Organic,Pro,51-200
U003604,2024-10-18,China,Desktop,Organic,Free,51-200
U003605,2024-08-28,US,Mobile,Google Ads,Basic,11-50
U003606,2024-07-27,US,Desktop,Email,Basic,201-1000
U003607,2025-10-04,US,Mobile,Google Ads,Pro,1000+
U003608,2024-10-24,France,Mobile,Google Ads,Free,1-10
U003609,2025-11-25,US,Mobile,Social Media,Basic,11-50
U003610,2025-12-17,China,Desktop,Google Ads,Pro,201-1000
U003611,2025-05-12,Australia,Tablet,Social Media,Free,1-10
U003612,2024-06-18,India,Mobile,Google Ads,Free,51-200
U003613,2024-12-31,India,Desktop,Google Ads,Basic,11-50
U003614,2025-09-19,Germany,Mobile,Google Ads,Free,11-50
U003615,2024-12-26,UK,Mobile,Social Media,Free,1-10
U003616,2024-04-20,Germany,Mobile,Email,Free,11-50
U003617,2025-05-03,Japan,Desktop,Organic,Free,1-10
U003618,2025-10-14,Australia,Desktop,Social Media,Free,11-50
U003619,2025-09-18,Australia,Desktop,Google Ads,Basic,11-50
U003620,2024-07-19,Canada,Desktop,Social Media,Pro,11-50
U003621,2025-07-11,Canada,Mobile,Email,Basic,201-1000
U003622,2024-08-30,Germany,Tablet,Social Media,Basic,51-200
U003623,2024-08-28,Japan,Tablet,Social Media,Basic,1000+
U003624,2025-10-29,Canada,Mobile,Email,Free,1-10
U003625,2024-09-24,UK,Mobile,Social Media,Free,11-50
U003626,2024-10-05,Australia,Desktop,Social Media,Free,11-50
U003627,2024-01-01,Germany,Mobile,Social Media,Basic,11-50
U003628,2025-10-28,Japan,Desktop,Organic,Basic,1-10
U003629,2025-09-16,China,Desktop,Google Ads,Pro,11-50
U003630,2025-06-15,Australia,Mobile,Organic,Basic,201-1000
U003631,2025-08-24,US,Desktop,Email,Free,1-10
U003632,2024-06-27,Brazil,Desktop,Google Ads,Basic,201-1000
U003633,2025-02-28,India,Mobile,Organic,Free,1-10
U003634,2024-12-14,US,Desktop,Google Ads,Free,1000+
U003635,2024-04-28,Brazil,Desktop,Google Ads,Basic,11-50
U003636,2025-03-18,India,Desktop,Organic,Enterprise,1000+
U003637,2025-11-22,China,Desktop,Organic,Pro,51-200
U003638,2024-02-24,UK,Desktop,Social Media,Enterprise,1000+
U003639,2024-10-28,India,Mobile,Google Ads,Free,1-10
U003640,2024-08-18,Japan,Desktop,Google Ads,Free,11-50
U003641,2024-09-14,Germany,Mobile,Social Media,Free,1-10
U003642,2025-11-16,US,Desktop,Google Ads,Free,11-50
U003643,2025-03-06,Australia,Desktop,Google Ads,Free,51-200
U003644,2025-03-05,India,Mobile,Google Ads,Basic,1-10
U003645,2025-08-30,China,Mobile,Google Ads,Free,11-50
U003646,2024-06-30,Germany,Mobile,Social Media,Pro,1-10
U003647,2025-03-19,UK,Tablet,Email,Pro,1000+
U003648,2025-02-08,Germany,Desktop,Google Ads,Free,201-1000
U003649,2025-05-27,Germany,Desktop,Google Ads,Pro,51-200
U003650,2025-12-31,India,Mobile,Social Media,Free,1-10
U003651,2025-09-04,India,Desktop,Organic,Basic,11-50
U003652,2025-01-17,India,Desktop,Social Media,Pro,1-10
U003653,2025-10-05,US,Desktop,Social Media,Free,1-10
U003654,2024-07-15,India,Mobile,Google Ads,Basic,1-10
U003655,2024-02-12,US,Desktop,Social Media,Pro,51-200
U003656,2024-08-16,US,Desktop,Google Ads,Pro,1-10
U003657,2024-12-05,Australia,Desktop,Google Ads,Enterprise,11-50
U003658,2025-04-03,Japan,Mobile,Google Ads,Free,1-10
U003659,2025-06-07,Japan,Desktop,Organic,Free,11-50
U003660,2025-11-17,Germany,Desktop,Email,Free,1-10
U003661,2025-04-03,Canada,Mobile,Google Ads,Free,1-10
U003662,2025-03-28,Japan,Tablet,Google Ads,Free,11-50
U003663,2024-03-08,Brazil,Mobile,Social Media,Pro,201-1000
U003664,2024-02-17,UK,Mobile,Social Media,Free,1-10
U003665,2025-04-29,Australia,Desktop,Organic,Enterprise,1000+
U003666,2025-02-14,France,Desktop,Social Media,Pro,51-200
U003667,2025-10-11,Canada,Desktop,Organic,Free,1-10
U003668,2024-07-06,US,Mobile,Google Ads,Free,1-10
U003669,2024-02-04,US,Desktop,Google Ads,Basic,11-50
U003670,2025-02-21,US,Mobile,Social Media,Free,11-50
U003671,2024-09-14,US,Tablet,Social Media,Basic,1-10
U003672,2024-03-07,Canada,Desktop,Email,Free,201-1000
U003673,2025-08-10,US,Desktop,Organic,Pro,51-200
U003674,2024-05-17,US,Desktop,Google Ads,Basic,11-50
U003675,2025-06-03,US,Desktop,Organic,Pro,1-10
U003676,2024-10-20,US,Desktop,Organic,Pro,11-50
U003677,2024-07-18,US,Mobile,Organic,Free,1-10
U003678,2025-01-04,France,Desktop,Google Ads,Free,1-10
U003679,2025-09-21,India,Desktop,Social Media,Pro,201-1000
U003680,2025-01-13,US,Desktop,Email,Enterprise,1000+
U003681,2025-08-25,Germany,Tablet,Social Media,Free,1-10
U003682,2024-06-01,Germany,Mobile,Organic,Free,1-10
U003683,2025-09-06,US,Tablet,Google Ads,Free,1-10
U003684,2024-09-13,China,Tablet,Organic,Free,1-10
U003685,2025-07-14,China,Desktop,Google Ads,Free,11-50
U003686,2025-05-08,China,Desktop,Organic,Basic,11-50
U003687,2025-11-26,China,Desktop,Social Media,Pro,201-1000
U003688,2025-01-09,US,Desktop,Google Ads,Free,201-1000
U003689,2024-03-27,Australia,Mobile,Email,Free,11-50
U003690,2024-01-28,France,Desktop,Social Media,Basic,1-10
U003691,2025-10-05,Canada,Desktop,Google Ads,Pro,51-200
U003692,2025-04-12,US,Mobile,Organic,Free,1-10
U003693,2025-09-07,Australia,Mobile,Google Ads,Pro,51-200
U003694,2024-09-11,France,Mobile,Google Ads,Free,11-50
U003695,2024-12-09,France,Desktop,Organic,Free,11-50
U003696,2024-02-11,US,Mobile,Social Media,Free,11-50
U003697,2025-12-13,China,Desktop,Organic,Pro,201-1000
U003698,2025-07-09,Australia,Desktop,Social Media,Basic,51-200
U003699,2025-11-28,China,Mobile,Organic,Basic,1-10
U003700,2024-10-07,India,Tablet,Google Ads,Basic,51-200
U003701,2025-06-05,Australia,Desktop,Email,Basic,11-50
U003702,2025-07-15,Germany,Desktop,Organic,Free,1-10
U003703,2024-11-18,India,Desktop,Social Media,Pro,1000+
U003704,2025-10-16,Germany,Desktop,Google Ads,Basic,201-1000
U003705,2025-12-05,Australia,Mobile,Email,Free,1-10
U003706,2025-11-04,US,Desktop,Social Media,Basic,51-200
U003707,2025-08-18,India,Mobile,Social Media,Basic,1-10
U003708,2024-10-17,China,Mobile,Social Media,Free,1-10
U003709,2024-10-20,France,Mobile,Organic,Free,1-10
U003710,2025-12-14,India,Desktop,Organic,Free,1-10
U003711,2024-01-15,Canada,Desktop,Social Media,Basic,11-50
U003712,2025-08-05,Australia,Desktop,Organic,Free,1-10
U003713,2025-07-31,US,Desktop,Google Ads,Free,11-50
U003714,2025-06-12,Germany,Desktop,Social Media,Free,1-10
U003715,2025-12-27,US,Mobile,Social Media,Free,1-10
U003716,2024-11-13,UK,Desktop,Organic,Enterprise,201-1000
U003717,2024-12-05,India,Mobile,Email,Free,1-10
U003718,2024-04-11,Canada,Desktop,Email,Free,1-10
U003719,2025-02-17,France,Mobile,Organic,Free,1-10
U003720,2024-10-03,US,Tablet,Social Media,Pro,11-50
U003721,2024-12-08,US,Desktop,Google Ads,Free,1-10
U003722,2025-10-09,India,Mobile,Organic,Free,1-10
U003723,2025-11-30,India,Mobile,Social Media,Free,51-200
U003724,2024-07-29,US,Mobile,Organic,Enterprise,51-200
U003725,2024-12-29,Canada,Mobile,Email,Free,11-50
U003726,2025-11-26,Canada,Desktop,Email,Free,1-10
U003727,2024-03-22,Germany,Desktop,Google Ads,Free,1-10
U003728,2024-04-26,Canada,Desktop,Social Media,Free,1-10
U003729,2024-07-08,UK,Desktop,Email,Free,51-200
U003730,2025-05-26,China,Tablet,Email,Basic,11-50
U003731,2024-06-26,Germany,Mobile,Email,Free,11-50
U003732,2025-12-16,US,Desktop,Organic,Pro,51-200
U003733,2025-02-20,Canada,Mobile,Organic,Free,1-10
U003734,2025-03-28,Germany,Mobile,Google Ads,Free,51-200
U003735,2024-09-21,China,Desktop,Social Media,Free,1-10
U003736,2025-03-08,UK,Desktop,Organic,Free,1-10
U003737,2025-07-05,US,Desktop,Organic,Pro,11-50
U003738,2025-08-25,US,Mobile,Email,Free,1-10
U003739,2025-08-26,India,Mobile,Email,Free,1-10
U003740,2025-05-16,China,Desktop,Social Media,Enterprise,201-1000
U003741,2025-11-14,UK,Desktop,Email,Free,1-10
U003742,2025-09-30,China,Mobile,Google Ads,Pro,51-200
U003743,2025-08-28,China,Tablet,Google Ads,Free,1-10
U003744,2024-03-14,China,Mobile,Social Media,Free,201-1000
U003745,2024-01-10,India,Mobile,Organic,Basic,1-10
U003746,2024-08-23,Canada,Desktop,Social Media,Basic,11-50
U003747,2025-07-06,India,Desktop,Social Media,Free,11-50
U003748,2025-01-26,Germany,Desktop,Google Ads,Pro,11-50
U003749,2025-01-20,US,Mobile,Organic,Enterprise,51-200
U003750,2025-11-04,UK,Desktop,Email,Free,1-10
U003751,2025-11-09,US,Mobile,Organic,Pro,11-50
U003752,2025-11-16,Japan,Desktop,Organic,Basic,1-10
U003753,2024-11-15,US,Mobile,Social Media,Pro,51-200
U003754,2025-07-22,UK,Desktop,Social Media,Free,1-10
U003755,2024-10-12,Brazil,Desktop,Social Media,Pro,51-200
U003756,2024-08-03,UK,Mobile,Google Ads,Free,1-10
U003757,2024-07-28,US,Desktop,Social Media,Enterprise,1000+
U003758,2024-12-07,US,Tablet,Google Ads,Basic,1-10
U003759,2025-02-08,Brazil,Mobile,Google Ads,Free,1-10
U003760,2025-10-07,US,Desktop,Organic,Free,1-10
U003761,2024-05-26,Germany,Mobile,Google Ads,Basic,1-10
U003762,2025-08-16,India,Mobile,Email,Free,11-50
U003763,2025-04-17,China,Desktop,Organic,Basic,11-50
U003764,2024-10-25,Japan,Tablet,Social Media,Free,11-50
U003765,2025-03-23,France,Desktop,Email,Pro,51-200
U003766,2024-11-04,US,Desktop,Social Media,Free,201-1000
U003767,2025-05-27,US,Mobile,Social Media,Free,1-10
U003768,2025-02-11,US,Desktop,Email,Enterprise,201-1000
U003769,2024-07-09,US,Desktop,Organic,Basic,1-10
U003770,2024-05-22,US,Desktop,Organic,Free,1-10
U003771,2025-04-26,UK,Desktop,Email,Free,1-10
U003772,2025-11-13,India,Mobile,Email,Basic,11-50
U003773,2024-12-08,China,Mobile,Social Media,Free,1-10
U003774,2025-08-15,UK,Tablet,Social Media,Basic,1-10
U003775,2025-07-03,China,Mobile,Google Ads,Basic,51-200
U003776,2025-11-28,UK,Desktop,Google Ads,Free,1000+
U003777,2025-10-02,US,Desktop,Organic,Pro,11-50
U003778,2025-05-09,India,Desktop,Organic,Basic,51-200
U003779,2025-07-02,US,Mobile,Social Media,Basic,51-200
U003780,2025-11-11,US,Desktop,Email,Free,1000+
U003781,2025-01-18,Germany,Desktop,Email,Basic,11-50
U003782,2024-11-25,Australia,Tablet,Email,Free,11-50
U003783,2024-01-16,China,Mobile,Email,Free,1-10
U003784,2025-10-04,US,Desktop,Google Ads,Enterprise,201-1000
U003785,2025-09-21,France,Desktop,Social Media,Free,11-50
U003786,2024-05-09,China,Mobile,Google Ads,Basic,51-200
U003787,2025-05-15,Japan,Mobile,Google Ads,Free,1-10
U003788,2025-03-03,France,Desktop,Social Media,Basic,51-200
U003789,2024-05-24,Germany,Desktop,Organic,Pro,51-200
U003790,2025-12-22,US,Mobile,Email,Free,1-10
U003791,2024-08-25,India,Mobile,Social Media,Pro,51-200
U003792,2024-03-28,India,Mobile,Social Media,Free,51-200
U003793,2025-05-26,India,Desktop,Google Ads,Free,201-1000
U003794,2025-08-18,India,Tablet,Google Ads,Basic,51-200
U003795,2024-02-14,Australia,Desktop,Organic,Free,1-10
U003796,2025-07-03,Canada,Desktop,Google Ads,Free,1-10
U003797,2025-04-17,Canada,Mobile,Organic,Basic,1-10
U003798,2024-05-08,France,Desktop,Organic,Free,1-10
U003799,2024-07-17,Australia,Mobile,Social Media,Free,1-10
U003800,2025-05-10,US,Desktop,Google Ads,Pro,11-50
U003801,2024-11-01,US,Mobile,Email,Free,1-10
U003802,2025-12-01,India,Desktop,Google Ads,Basic,51-200
U003803,2025-09-30,France,Mobile,Email,Free,11-50
U003804,2025-12-23,India,Desktop,Organic,Pro,201-1000
U003805,2024-10-02,Brazil,Mobile,Organic,Free,1-10
U003806,2025-12-17,US,Mobile,Google Ads,Free,1-10
U003807,2025-02-09,US,Desktop,Organic,Enterprise,201-1000
U003808,2024-12-11,China,Desktop,Google Ads,Free,1-10
U003809,2024-03-08,US,Desktop,Google Ads,Basic,11-50
U003810,2024-03-11,UK,Mobile,Email,Basic,11-50
U003811,2025-07-22,US,Desktop,Organic,Pro,201-1000
U003812,2025-02-27,UK,Desktop,Social Media,Enterprise,1000+
U003813,2024-09-04,China,Desktop,Social Media,Free,1-10
U003814,2025-06-07,UK,Tablet,Organic,Free,1-10
U003815,2024-09-27,India,Desktop,Google Ads,Pro,1000+
U003816,2025-05-16,US,Desktop,Social Media,Basic,51-200
U003817,2024-12-19,France,Mobile,Social Media,Basic,11-50
U003818,2025-10-03,UK,Mobile,Social Media,Free,11-50
U003819,2025-10-01,Japan,Desktop,Organic,Pro,1-10
U003820,2025-03-12,China,Tablet,Social Media,Basic,1-10
U003821,2024-12-13,US,Mobile,Social Media,Free,1-10
U003822,2024-12-22,Canada,Desktop,Organic,Basic,1-10
U003823,2025-09-23,Japan,Desktop,Social Media,Pro,51-200
U003824,2024-11-26,Germany,Mobile,Organic,Free,1-10
U003825,2024-08-20,US,Desktop,Social Media,Pro,201-1000
U003826,2024-04-17,Australia,Desktop,Organic,Basic,11-50
U003827,2025-03-05,Brazil,Desktop,Social Media,Free,1-10
U003828,2025-03-16,US,Mobile,Google Ads,Basic,1-10
U003829,2025-10-12,UK,Mobile,Google Ads,Free,1-10
U003830,2024-08-30,France,Mobile,Google Ads,Free,1-10
U003831,2025-01-04,China,Desktop,Social Media,Basic,51-200
U003832,2025-09-25,Brazil,Mobile,Social Media,Basic,51-200
U003833,2025-10-03,Germany,Mobile,Google Ads,Pro,51-200
U003834,2025-01-07,China,Desktop,Social Media,Free,1-10
U003835,2025-02-28,UK,Mobile,Google Ads,Free,11-50
U003836,2024-11-07,US,Desktop,Social Media,Free,1-10
U003837,2025-11-28,Japan,Mobile,Social Media,Basic,1-10
U003838,2024-05-24,Australia,Desktop,Google Ads,Free,1-10
U003839,2025-11-29,UK,Mobile,Organic,Basic,201-1000
U003840,2025-07-18,Germany,Tablet,Social Media,Free,1-10
U003841,2025-04-17,China,Tablet,Organic,Pro,1000+
U003842,2024-02-15,India,Desktop,Social Media,Basic,1-10
U003843,2025-03-11,France,Desktop,Organic,Enterprise,11-50
U003844,2025-01-24,Brazil,Desktop,Google Ads,Free,11-50
U003845,2024-07-06,US,Mobile,Google Ads,Free,1-10
U003846,2025-07-02,Australia,Mobile,Google Ads,Basic,11-50
U003847,2025-12-17,Brazil,Desktop,Social Media,Pro,11-50
U003848,2025-05-06,Canada,Desktop,Email,Free,1-10
U003849,2025-08-04,Japan,Tablet,Google Ads,Enterprise,51-200
U003850,2024-03-30,Canada,Desktop,Social Media,Free,11-50
U003851,2025-01-31,US,Desktop,Google Ads,Free,11-50
U003852,2024-05-22,UK,Desktop,Google Ads,Basic,201-1000
U003853,2025-06-06,Canada,Desktop,Google Ads,Basic,51-200
U003854,2025-12-01,US,Mobile,Organic,Basic,11-50
U003855,2025-07-05,US,Tablet,Social Media,Free,11-50
U003856,2024-04-08,Brazil,Mobile,Email,Free,51-200
U003857,2024-12-16,France,Desktop,Social Media,Basic,1-10
U003858,2025-04-29,US,Mobile,Google Ads,Free,1-10
U003859,2025-01-20,Canada,Desktop,Google Ads,Enterprise,1000+
U003860,2025-10-08,China,Desktop,Google Ads,Pro,11-50
U003861,2025-09-28,India,Tablet,Organic,Basic,201-1000
U003862,2025-06-05,France,Desktop,Google Ads,Free,1-10
U003863,2024-12-30,Germany,Desktop,Organic,Enterprise,201-1000
U003864,2024-09-29,US,Tablet,Google Ads,Free,11-50
U003865,2024-05-11,US,Desktop,Google Ads,Free,1-10
