subscription_id,user_id,payment_date,amount,subscription_type,payment_status
S004548,U003039,2024-07-28,35.92,Monthly,Success
S004549,U003040,2025-04-10,34.36,Monthly,Success
S004550,U003040,2025-05-10,35.67,Monthly,Success
S004551,U003040,2025-06-08,36.62,Monthly,Success
S004552,U003040,2025-07-10,35.78,Monthly,Success
S004553,U003040,2025-08-07,34.97,Monthly,Success
S004554,U003040,2025-09-07,36.13,Monthly,Success
S004555,U003041,2024-07-24,96.97,Monthly,Success
S004556,U003041,2024-08-24,98.09,Monthly,Success
S004557,U003041,2024-09-21,102.25,Monthly,Success
S004558,U003041,2024-10-22,100.79,Monthly,Success
S004559,U003041,2024-11-21,100.36,Monthly,Success
S004560,U003041,2024-12-22,96.48,Monthly,Success
S004561,U003041,2025-01-20,101.46,Monthly,Success
S004562,U003041,2025-02-18,97.88,Monthly,Success
S004563,U003041,2025-03-21,98.95,Monthly,Success
S004564,U003041,2025-04-20,100.34,Monthly,Success
S004565,U003041,2025-05-19,98.97,Monthly,Success
S004566,U003042,2025-12-20,124.65,Annual,Success
S004567,U003043,2024-05-24,114.63,Annual,Success
S004568,U003043,2025-05-19,117.85,Annual,Success
S004569,U003048,2024-12-12,12.27,Monthly,Success
S004570,U003048,2025-01-09,11.66,Monthly,Success
S004571,U003048,2025-02-09,12.15,Monthly,Success
S004572,U003050,2024-10-07,11.67,Monthly,Success
S004573,U003050,2024-11-07,12.21,Monthly,Success
S004574,U003050,2024-12-07,11.74,Monthly,Success
S004575,U003050,2025-01-06,12.13,Monthly,Success
S004576,U003050,2025-02-04,11.41,Monthly,Success
S004577,U003050,2025-03-07,11.86,Monthly,Success
S004578,U003050,2025-04-04,12.34,Monthly,Success
S004579,U003052,2025-03-16,115.89,Annual,Success
S004580,U003055,2025-07-05,941.72,Annual,Success
S004581,U003057,2025-06-03,365.76,Annual,Failed
S004582,U003063,2025-05-29,367.06,Annual,Success
S004583,U003065,2025-06-27,12.53,Monthly,Success
S004584,U003065,2025-07-28,12.32,Monthly,Success
S004585,U003065,2025-08-28,12.48,Monthly,Success
S004586,U003065,2025-09-27,11.8,Monthly,Success
S004587,U003068,2025-12-20,335.06,Annual,Success
S004588,U003069,2024-09-26,354.36,Annual,Success
S004589,U003073,2024-11-16,97.45,Monthly,Success
S004590,U003073,2024-12-16,97.36,Monthly,Success
S004591,U003073,2025-01-14,96.5,Monthly,Success
S004592,U003073,2025-02-13,102.13,Monthly,Success
S004593,U003073,2025-03-16,99.19,Monthly,Success
S004594,U003073,2025-04-15,95.41,Monthly,Success
S004595,U003073,2025-05-13,95.16,Monthly,Success
S004596,U003073,2025-06-14,101.65,Monthly,Success
S004597,U003073,2025-07-14,95.82,Monthly,Success
S004598,U003073,2025-08-11,103.39,Monthly,Success
S004599,U003073,2025-09-10,101.74,Monthly,Success
S004600,U003075,2025-06-03,351.37,Annual,Success
S004601,U003077,2025-12-07,33.25,Monthly,Success
S004602,U003078,2024-05-13,12.04,Monthly,Success
S004603,U003078,2024-06-12,12.24,Monthly,Success
S004604,U003078,2024-07-10,12.55,Monthly,Success
S004605,U003078,2024-08-09,11.62,Monthly,Success
S004606,U003078,2024-09-09,12.43,Monthly,Success
S004607,U003078,2024-10-08,11.67,Monthly,Success
S004608,U003078,2024-11-08,12.45,Monthly,Success
S004609,U003078,2024-12-07,12.42,Monthly,Success
S004610,U003078,2025-01-08,11.55,Monthly,Success
S004611,U003079,2024-07-06,114.71,Annual,Success
S004612,U003080,2025-12-04,11.56,Monthly,Success
S004613,U003081,2025-08-23,1007.42,Annual,Success
S004614,U003082,2025-11-06,1020.91,Annual,Success
S004615,U003084,2025-05-23,33.76,Monthly,Success
S004616,U003084,2025-06-22,33.62,Monthly,Success
S004617,U003084,2025-07-23,35.87,Monthly,Success
S004618,U003084,2025-08-21,35.0,Monthly,Success
S004619,U003085,2025-07-29,12.1,Monthly,Success
S004620,U003086,2025-07-19,121.8,Annual,Success
S004621,U003087,2025-01-26,11.92,Monthly,Success
S004622,U003087,2025-02-23,11.45,Monthly,Success
S004623,U003088,2024-01-24,12.43,Monthly,Success
S004624,U003088,2024-02-23,12.46,Monthly,Success
S004625,U003088,2024-03-22,12.13,Monthly,Success
S004626,U003088,2024-04-21,11.79,Monthly,Success
S004627,U003088,2024-05-21,12.56,Monthly,Success
S004628,U003088,2024-06-22,12.47,Monthly,Success
S004629,U003088,2024-07-20,12.57,Monthly,Success
S004630,U003089,2025-05-21,11.6,Monthly,Success
S004631,U003090,2024-09-29,11.45,Monthly,Success
S004632,U003090,2024-10-28,11.61,Monthly,Success
S004633,U003090,2024-11-27,12.02,Monthly,Success
S004634,U003090,2024-12-27,11.57,Monthly,Success
S004635,U003090,2025-01-27,12.3,Monthly,Success
S004636,U003092,2025-12-13,952.6,Annual,Success
S004637,U003093,2025-01-17,11.71,Monthly,Success
S004638,U003093,2025-02-18,12.2,Monthly,Success
S004639,U003093,2025-03-20,12.03,Monthly,Success
S004640,U003093,2025-04-19,12.4,Monthly,Success
S004641,U003093,2025-05-19,12.38,Monthly,Success
S004642,U003093,2025-06-16,11.56,Monthly,Success
S004643,U003093,2025-07-16,12.05,Monthly,Success
S004644,U003093,2025-08-15,12.32,Monthly,Success
S004645,U003093,2025-09-15,11.45,Monthly,Success
S004646,U003095,2024-08-03,117.2,Annual,Success
S004647,U003098,2024-05-11,349.06,Annual,Success
S004648,U003100,2025-02-13,11.85,Monthly,Success
S004649,U003100,2025-03-13,11.49,Monthly,Success
S004650,U003102,2025-08-25,974.08,Annual,Success
S004651,U003103,2025-11-19,35.03,Monthly,Success
S004652,U003105,2024-10-02,12.29,Monthly,Success
S004653,U003105,2024-11-01,11.67,Monthly,Success
S004654,U003105,2024-12-01,11.74,Monthly,Success
S004655,U003105,2025-01-02,12.58,Monthly,Success
S004656,U003105,2025-01-30,11.43,Monthly,Success
S004657,U003106,2025-02-13,945.89,Annual,Success
S004658,U003108,2024-01-15,12.24,Monthly,Success
S004659,U003108,2024-02-14,12.3,Monthly,Success
S004660,U003108,2024-03-14,11.65,Monthly,Success
S004661,U003108,2024-04-15,11.81,Monthly,Success
S004662,U003108,2024-05-13,12.48,Monthly,Success
S004663,U003109,2025-05-25,35.58,Monthly,Success
S004664,U003109,2025-06-22,34.85,Monthly,Success
S004665,U003109,2025-07-23,36.54,Monthly,Success
S004666,U003109,2025-08-21,35.63,Monthly,Success
S004667,U003109,2025-09-21,36.05,Monthly,Refunded
S004668,U003109,2025-10-22,34.95,Monthly,Success
S004669,U003111,2025-06-21,12.12,Monthly,Success
S004670,U003111,2025-07-23,11.59,Monthly,Success
S004671,U003111,2025-08-22,11.63,Monthly,Success
S004672,U003111,2025-09-21,12.25,Monthly,Success
S004673,U003111,2025-10-21,11.91,Monthly,Success
S004674,U003112,2024-09-19,12.34,Monthly,Success
S004675,U003112,2024-10-17,11.74,Monthly,Success
S004676,U003112,2024-11-17,11.62,Monthly,Success
S004677,U003112,2024-12-17,11.61,Monthly,Success
S004678,U003112,2025-01-17,12.07,Monthly,Success
S004679,U003112,2025-02-14,12.59,Monthly,Success
S004680,U003114,2024-04-26,36.5,Monthly,Success
S004681,U003116,2025-11-05,347.05,Annual,Success
S004682,U003122,2024-09-26,343.25,Annual,Success
S004683,U003122,2025-09-26,338.0,Annual,Success
S004684,U003123,2024-03-27,1034.11,Annual,Success
S004685,U003124,2025-02-28,36.19,Monthly,Success
S004686,U003124,2025-04-01,36.59,Monthly,Failed
S004687,U003124,2025-05-01,36.75,Monthly,Success
S004688,U003124,2025-05-30,35.8,Monthly,Success
S004689,U003124,2025-06-29,33.37,Monthly,Success
S004690,U003124,2025-07-28,34.83,Monthly,Success
S004691,U003124,2025-08-28,34.76,Monthly,Success
S004692,U003124,2025-09-26,35.72,Monthly,Success
S004693,U003124,2025-10-26,35.57,Monthly,Success
S004694,U003125,2025-08-16,12.56,Monthly,Success
S004695,U003125,2025-09-15,11.43,Monthly,Success
S004696,U003126,2025-06-03,345.88,Annual,Success
S004697,U003127,2025-07-13,951.12,Annual,Success
S004698,U003131,2025-09-24,11.81,Monthly,Success
S004699,U003132,2025-10-04,1022.83,Annual,Success
S004700,U003133,2025-12-04,119.98,Annual,Success
S004701,U003134,2025-05-01,361.45,Annual,Success
S004702,U003137,2025-08-21,123.32,Annual,Success
S004703,U003138,2025-08-23,1004.17,Annual,Success
S004704,U003140,2024-03-31,34.75,Monthly,Success
S004705,U003140,2024-04-30,36.12,Monthly,Success
S004706,U003140,2024-05-29,36.72,Monthly,Refunded
S004707,U003140,2024-06-28,35.65,Monthly,Success
S004708,U003140,2024-07-28,36.28,Monthly,Success
S004709,U003140,2024-08-28,36.06,Monthly,Success
S004710,U003140,2024-09-28,36.62,Monthly,Success
S004711,U003143,2025-05-20,358.36,Annual,Failed
S004712,U003144,2025-04-25,970.33,Annual,Success
S004713,U003148,2025-07-13,364.07,Annual,Success
S004714,U003151,2025-06-16,12.35,Monthly,Success
S004715,U003151,2025-07-18,12.4,Monthly,Success
S004716,U003151,2025-08-16,11.85,Monthly,Failed
S004717,U003151,2025-09-15,12.14,Monthly,Success
S004718,U003151,2025-10-14,12.01,Monthly,Success
S004719,U003151,2025-11-15,11.99,Monthly,Success
S004720,U003153,2025-08-01,35.93,Monthly,Success
S004721,U003153,2025-08-29,35.88,Monthly,Success
S004722,U003153,2025-09-28,34.07,Monthly,Success
S004723,U003154,2025-02-08,95.55,Monthly,Success
S004724,U003154,2025-03-10,95.95,Monthly,Success
S004725,U003154,2025-04-08,97.95,Monthly,Success
S004726,U003154,2025-05-09,99.55,Monthly,Success
S004727,U003154,2025-06-09,95.02,Monthly,Success
S004728,U003154,2025-07-08,99.03,Monthly,Success
S004729,U003154,2025-08-07,95.58,Monthly,Success
S004730,U003154,2025-09-07,94.6,Monthly,Success
S004731,U003154,2025-10-07,103.29,Monthly,Success
S004732,U003155,2025-02-19,11.65,Monthly,Success
S004733,U003155,2025-03-20,11.9,Monthly,Success
S004734,U003155,2025-04-18,12.35,Monthly,Success
S004735,U003156,2025-07-03,337.91,Annual,Success
S004736,U003157,2025-12-02,12.32,Monthly,Success
S004737,U003159,2025-10-06,12.17,Monthly,Success
S004738,U003160,2024-11-02,361.23,Annual,Success
S004739,U003160,2025-11-01,333.96,Annual,Success
S004740,U003162,2024-01-31,33.75,Monthly,Success
S004741,U003162,2024-03-01,33.69,Monthly,Success
S004742,U003162,2024-04-01,35.85,Monthly,Success
S004743,U003162,2024-05-01,36.58,Monthly,Refunded
S004744,U003162,2024-06-01,36.22,Monthly,Success
S004745,U003162,2024-06-29,34.15,Monthly,Success
S004746,U003162,2024-07-30,34.85,Monthly,Success
S004747,U003162,2024-08-30,34.71,Monthly,Success
S004748,U003162,2024-09-29,34.14,Monthly,Success
S004749,U003162,2024-10-28,34.42,Monthly,Success
S004750,U003162,2024-11-26,34.17,Monthly,Success
S004751,U003162,2024-12-26,36.61,Monthly,Success
S004752,U003162,2025-01-26,35.96,Monthly,Success
S004753,U003165,2024-03-19,123.95,Annual,Success
S004754,U003166,2025-03-22,35.4,Monthly,Success
S004755,U003166,2025-04-23,34.82,Monthly,Failed
S004756,U003166,2025-05-22,36.46,Monthly,Success
S004757,U003166,2025-06-20,33.27,Monthly,Success
S004758,U003166,2025-07-22,35.09,Monthly,Success
S004759,U003167,2025-11-25,357.64,Annual,Success
S004760,U003169,2025-09-02,1020.25,Annual,Failed
S004761,U003176,2024-07-29,33.33,Monthly,Success
S004762,U003176,2024-08-28,35.4,Monthly,Success
S004763,U003176,2024-09-28,33.82,Monthly,Success
S004764,U003176,2024-10-27,35.03,Monthly,Success
S004765,U003176,2024-11-26,36.75,Monthly,Success
S004766,U003176,2024-12-26,35.47,Monthly,Success
S004767,U003177,2025-07-08,98.96,Monthly,Success
S004768,U003177,2025-08-05,97.78,Monthly,Success
S004769,U003177,2025-09-04,96.77,Monthly,Success
S004770,U003178,2025-11-03,36.12,Monthly,Success
S004771,U003179,2025-09-29,123.99,Annual,Success
S004772,U003180,2025-07-25,364.43,Annual,Success
S004773,U003181,2024-05-18,350.33,Annual,Success
S004774,U003182,2024-10-26,121.24,Annual,Failed
S004775,U003184,2024-09-24,12.53,Monthly,Failed
S004776,U003184,2024-10-26,11.72,Monthly,Success
S004777,U003184,2024-11-23,11.94,Monthly,Success
S004778,U003184,2024-12-23,12.26,Monthly,Success
S004779,U003184,2025-01-24,12.22,Monthly,Success
S004780,U003186,2025-04-20,12.14,Monthly,Success
S004781,U003186,2025-05-21,12.57,Monthly,Success
S004782,U003186,2025-06-19,11.7,Monthly,Success
S004783,U003187,2024-12-18,34.72,Monthly,Success
S004784,U003187,2025-01-18,36.6,Monthly,Success
S004785,U003187,2025-02-18,35.64,Monthly,Success
S004786,U003187,2025-03-20,34.33,Monthly,Success
S004787,U003187,2025-04-19,36.11,Monthly,Success
S004788,U003187,2025-05-19,35.08,Monthly,Success
S004789,U003187,2025-06-16,33.48,Monthly,Success
S004790,U003187,2025-07-16,33.96,Monthly,Success
S004791,U003187,2025-08-15,33.27,Monthly,Success
S004792,U003187,2025-09-16,35.7,Monthly,Success
S004793,U003187,2025-10-16,35.8,Monthly,Success
S004794,U003188,2024-12-16,118.72,Annual,Success
S004795,U003188,2025-12-17,116.73,Annual,Success
S004796,U003190,2025-09-17,11.66,Monthly,Success
S004797,U003190,2025-10-17,12.01,Monthly,Success
S004798,U003190,2025-11-16,12.2,Monthly,Success
S004799,U003191,2024-11-10,966.49,Annual,Failed
S004800,U003191,2025-11-14,975.62,Annual,Success
S004801,U003192,2025-11-24,1001.63,Annual,Success
S004802,U003195,2024-12-21,119.24,Annual,Success
S004803,U003196,2025-04-01,11.57,Monthly,Success
S004804,U003196,2025-04-30,12.37,Monthly,Success
S004805,U003196,2025-06-01,12.11,Monthly,Success
S004806,U003199,2024-05-09,355.02,Annual,Success
S004807,U003200,2025-01-13,11.62,Monthly,Success
S004808,U003200,2025-02-14,11.62,Monthly,Success
S004809,U003200,2025-03-14,11.89,Monthly,Success
S004810,U003200,2025-04-15,12.58,Monthly,Success
S004811,U003200,2025-05-15,12.48,Monthly,Success
S004812,U003200,2025-06-13,11.77,Monthly,Failed
S004813,U003200,2025-07-13,11.85,Monthly,Success
S004814,U003200,2025-08-12,12.26,Monthly,Success
S004815,U003203,2024-08-07,12.19,Monthly,Success
S004816,U003207,2025-10-27,124.35,Annual,Success
S004817,U003209,2025-02-16,125.77,Annual,Success
S004818,U003210,2025-06-07,12.37,Monthly,Success
S004819,U003210,2025-07-05,12.55,Monthly,Success
S004820,U003210,2025-08-05,11.49,Monthly,Success
S004821,U003210,2025-09-05,12.06,Monthly,Success
S004822,U003210,2025-10-03,12.17,Monthly,Success
S004823,U003210,2025-11-02,12.2,Monthly,Success
S004824,U003211,2024-07-06,12.47,Monthly,Success
S004825,U003211,2024-08-04,11.69,Monthly,Success
S004826,U003211,2024-09-04,11.41,Monthly,Success
S004827,U003211,2024-10-05,11.6,Monthly,Success
S004828,U003217,2024-07-10,33.84,Monthly,Success
S004829,U003217,2024-08-11,33.78,Monthly,Success
S004830,U003217,2024-09-10,34.24,Monthly,Success
S004831,U003217,2024-10-09,35.38,Monthly,Success
S004832,U003217,2024-11-09,34.79,Monthly,Success
S004833,U003218,2024-01-04,11.97,Monthly,Success
S004834,U003218,2024-02-04,12.2,Monthly,Failed
S004835,U003218,2024-03-05,11.88,Monthly,Success
S004836,U003218,2024-04-04,12.45,Monthly,Success
S004837,U003218,2024-05-04,12.25,Monthly,Success
S004838,U003218,2024-06-02,11.49,Monthly,Success
S004839,U003218,2024-07-02,12.46,Monthly,Success
S004840,U003218,2024-08-01,12.08,Monthly,Success
S004841,U003218,2024-08-30,12.51,Monthly,Success
S004842,U003218,2024-10-01,11.67,Monthly,Success
S004843,U003218,2024-10-29,12.44,Monthly,Success
S004844,U003218,2024-11-30,11.69,Monthly,Success
S004845,U003220,2025-08-14,12.03,Monthly,Success
S004846,U003220,2025-09-14,12.05,Monthly,Success
S004847,U003221,2025-04-06,979.96,Annual,Success
S004848,U003222,2024-07-07,101.82,Monthly,Success
S004849,U003222,2024-08-05,96.09,Monthly,Success
S004850,U003224,2024-01-28,344.34,Annual,Success
S004851,U003225,2024-07-11,12.58,Monthly,Success
S004852,U003225,2024-08-12,12.32,Monthly,Success
S004853,U003226,2025-11-09,970.07,Annual,Success
S004854,U003227,2024-09-18,125.31,Annual,Success
S004855,U003228,2024-12-16,35.68,Monthly,Success
S004856,U003228,2025-01-17,33.62,Monthly,Success
S004857,U003228,2025-02-15,36.32,Monthly,Success
S004858,U003229,2024-05-10,12.33,Monthly,Success
S004859,U003231,2025-04-13,334.43,Annual,Success
S004860,U003235,2025-01-12,101.81,Monthly,Success
S004861,U003235,2025-02-13,96.95,Monthly,Success
S004862,U003235,2025-03-14,99.31,Monthly,Success
S004863,U003235,2025-04-12,99.13,Monthly,Success
S004864,U003235,2025-05-12,103.53,Monthly,Success
S004865,U003235,2025-06-11,102.79,Monthly,Success
S004866,U003235,2025-07-13,97.12,Monthly,Success
S004867,U003235,2025-08-10,97.97,Monthly,Success
S004868,U003235,2025-09-10,99.72,Monthly,Success
S004869,U003238,2025-12-13,118.83,Annual,Success
S004870,U003240,2025-05-05,12.19,Monthly,Success
S004871,U003241,2025-01-31,35.0,Monthly,Success
S004872,U003241,2025-02-28,36.32,Monthly,Failed
S004873,U003241,2025-04-01,34.68,Monthly,Failed
S004874,U003241,2025-04-29,35.2,Monthly,Success
S004875,U003241,2025-05-30,34.27,Monthly,Success
S004876,U003241,2025-06-28,36.49,Monthly,Success
S004877,U003241,2025-07-28,34.57,Monthly,Success
S004878,U003241,2025-08-29,35.04,Monthly,Success
S004879,U003241,2025-09-26,36.14,Monthly,Success
S004880,U003242,2025-02-12,946.3,Annual,Success
S004881,U003244,2025-07-25,11.88,Monthly,Success
S004882,U003244,2025-08-25,11.78,Monthly,Success
S004883,U003244,2025-09-24,11.49,Monthly,Success
S004884,U003244,2025-10-24,12.02,Monthly,Success
S004885,U003244,2025-11-23,11.41,Monthly,Success
S004886,U003251,2025-04-18,34.39,Monthly,Success
S004887,U003251,2025-05-17,35.63,Monthly,Success
S004888,U003251,2025-06-17,34.62,Monthly,Success
S004889,U003251,2025-07-18,34.64,Monthly,Success
S004890,U003251,2025-08-17,35.61,Monthly,Success
S004891,U003251,2025-09-14,34.55,Monthly,Success
S004892,U003251,2025-10-14,33.86,Monthly,Success
S004893,U003252,2024-05-21,994.04,Annual,Success
S004894,U003254,2024-05-25,125.76,Annual,Success
S004895,U003256,2024-06-21,993.19,Annual,Success
S004896,U003256,2025-06-23,950.27,Annual,Success
S004897,U003257,2025-07-24,34.5,Monthly,Success
S004898,U003257,2025-08-22,33.76,Monthly,Success
S004899,U003257,2025-09-21,35.2,Monthly,Success
S004900,U003257,2025-10-23,36.43,Monthly,Success
S004901,U003257,2025-11-21,35.86,Monthly,Success
S004902,U003258,2024-08-19,35.54,Monthly,Success
S004903,U003258,2024-09-17,35.75,Monthly,Success
S004904,U003258,2024-10-18,33.92,Monthly,Success
S004905,U003260,2025-11-11,120.82,Annual,Success
S004906,U003264,2024-01-26,12.01,Monthly,Success
S004907,U003264,2024-02-26,11.86,Monthly,Success
S004908,U003264,2024-03-27,12.33,Monthly,Success
S004909,U003264,2024-04-25,11.81,Monthly,Success
S004910,U003265,2025-09-22,337.84,Annual,Success
S004911,U003270,2025-07-22,361.13,Annual,Success
S004912,U003273,2025-08-11,11.49,Monthly,Success
S004913,U003273,2025-09-09,12.59,Monthly,Success
S004914,U003273,2025-10-09,11.76,Monthly,Success
S004915,U003273,2025-11-09,12.34,Monthly,Success
S004916,U003274,2025-04-20,11.56,Monthly,Success
S004917,U003274,2025-05-19,12.15,Monthly,Success
S004918,U003274,2025-06-18,12.41,Monthly,Success
S004919,U003274,2025-07-18,12.19,Monthly,Success
S004920,U003274,2025-08-17,11.52,Monthly,Success
S004921,U003274,2025-09-18,12.0,Monthly,Success
S004922,U003274,2025-10-18,11.72,Monthly,Success
S004923,U003274,2025-11-15,12.55,Monthly,Success
S004924,U003276,2025-10-04,101.72,Monthly,Success
S004925,U003277,2025-10-15,12.34,Monthly,Success
S004926,U003278,2025-03-24,365.52,Annual,Success
S004927,U003283,2025-10-22,114.14,Annual,Success
S004928,U003287,2025-01-09,335.59,Annual,Success
S004929,U003288,2025-09-23,12.57,Monthly,Success
S004930,U003288,2025-10-24,11.66,Monthly,Success
S004931,U003288,2025-11-23,12.21,Monthly,Success
S004932,U003293,2025-01-12,35.92,Monthly,Success
S004933,U003293,2025-02-12,34.71,Monthly,Success
S004934,U003293,2025-03-12,36.59,Monthly,Success
S004935,U003293,2025-04-13,34.36,Monthly,Success
S004936,U003293,2025-05-11,33.67,Monthly,Success
S004937,U003293,2025-06-10,34.28,Monthly,Success
S004938,U003293,2025-07-12,34.85,Monthly,Success
S004939,U003293,2025-08-09,33.7,Monthly,Success
S004940,U003293,2025-09-08,35.7,Monthly,Success
S004941,U003293,2025-10-09,34.62,Monthly,Success
S004942,U003294,2025-04-28,365.19,Annual,Success
S004943,U003297,2025-06-27,12.22,Monthly,Success
S004944,U003300,2025-09-24,11.66,Monthly,Success
S004945,U003301,2025-02-11,117.39,Annual,Success
S004946,U003303,2025-05-04,99.46,Monthly,Success
S004947,U003303,2025-06-05,94.27,Monthly,Success
S004948,U003303,2025-07-04,96.74,Monthly,Success
